sale_id,sale_date,amount,product
83,2022-3-14,5505.80,phone
84,2010-8-15,9840.62,subscription
85,1996-5-25,6747.64,phone
86,2014-2-2,4029.84,thingamabob
87,2001-12-17,5645.90,pet
88,2024-6-11,4419.6,doohickey
89,2010-8-28,2032.2,phone
90,2012-7-5,5403.7,pet
91,2003-9-9,7556.0,pet
92,2015-5-8,7712.51,subscription
93,2013-8-5,8638.96,whatchamacalit
94,2002-9-4,1643.98,whoozit
95,1998-2-11,8512.67,subscription
96,1998-6-4,878.55,whatchamacalit
97,2001-4-14,7118.1,whatchamacalit
98,1995-11-24,3828.3,book
99,1999-12-19,7952.1,whoozit
100,2025-7-27,9076.73,gadget
101,2026-5-26,2378.43,subscription
102,2000-12-21,7036.39,gizmo
103,2009-11-9,4135.50,phone
104,2024-8-23,1449.16,pet
105,1995-4-10,21.51,subscription
106,2008-9-23,1759.90,subscription
107,2021-10-1,6853.14,whatchamacalit
108,2007-2-11,794.11,toy
109,1998-9-26,9920.17,whatchamacalit
110,2026-3-22,1469.92,book
111,2026-8-8,4148.23,car
112,2012-9-11,1481.22,subscription
113,2005-6-8,6179.50,thingy
114,1995-9-2,6148.76,whatsit
115,2001-9-20,3445.23,phone
116,1999-3-13,6661.52,phone
117,2001-7-5,5176.66,whatchamacalit
118,2015-9-25,4071.7,thingy
119,2023-4-18,43.55,whoozit
120,2021-8-15,8333.58,gadget
121,2025-7-14,5857.24,whatsit
122,2007-8-22,6662.63,book
123,2011-2-8,8390.14,phone
124,2022-12-6,6312.29,thingamabob
125,2020-5-7,8975.2,phone
126,2023-11-22,3721.15,whatchamacalit
127,1999-5-24,4071.31,phone
128,2009-4-14,4667.19,car
129,2020-2-14,4435.62,pet
130,2004-4-3,8826.7,pet
131,1998-4-7,6941.17,toy
132,2006-1-20,6663.35,phone
133,2010-5-15,8443.71,thingy
134,2020-1-29,7218.62,doohickey
135,2026-6-18,8325.50,thingamabob
136,2016-10-12,1786.14,book
137,2006-7-10,4623.55,phone
138,2022-1-10,968.50,toy
139,2014-9-28,7728.3,book
140,2009-1-24,888.51,toy
141,2015-3-27,5793.8,thingamabob
142,2010-1-19,8740.88,gizmo
143,1997-11-20,6971.47,book
144,2014-4-26,8009.54,doohickey
145,2021-4-29,5578.97,book
146,2006-8-23,9943.81,thingy
147,2018-12-3,2194.70,gadget
148,2003-5-22,9942.38,thingamabob
149,2005-9-6,1527.19,gizmo
150,2016-4-19,5591.6,gizmo
151,2011-6-9,6649.92,whoozit
152,2021-12-30,7081.89,toy
153,1999-6-2,3941.1,doohickey
154,2003-2-12,656.86,thingy
155,2014-2-13,9711.83,gadget
156,2014-7-17,1618.51,doohickey
157,2019-9-22,7055.60,thingy
158,1995-9-27,5240.45,whatchamacalit
159,2018-6-5,44.1,thingamabob
160,2024-3-11,1634.31,thingy
161,2015-7-25,1789.64,gizmo
162,2016-11-6,4360.8,gadget
163,2024-6-11,3346.6,toy
164,2022-4-11,2147.10,car
165,2006-3-26,1726.42,whatchamacalit
166,2026-4-30,8645.89,subscription
167,2002-8-17,7607.29,gizmo
168,2001-7-10,6670.17,pet
169,2003-12-17,6499.53,gizmo
170,2006-2-15,762.4,doohickey
171,2005-5-29,1302.87,subscription
172,2025-6-17,5328.96,whatsit
173,2026-4-23,9277.18,subscription
174,2003-1-25,4869.71,doohickey
175,2001-10-4,2458.84,whatchamacalit
176,1997-8-2,8098.70,whatchamacalit
177,2022-1-2,7522.43,gizmo
178,2024-7-7,8899.17,whoozit
179,2022-6-30,9017.35,doohickey
180,2017-10-18,4213.4,gadget
181,2026-5-27,8691.19,gizmo
182,2000-10-21,1984.71,gadget
183,2022-9-2,3435.4,book
184,1997-10-3,1304.90,pet
185,2020-3-16,5080.67,gadget
186,2016-5-11,1818.35,thingy
187,2011-11-7,6928.44,whatsit
188,2009-9-7,315.24,car
189,2010-12-26,4472.57,doohickey
190,2007-8-14,9266.66,car
191,2020-5-7,1321.70,whoozit
192,2001-7-18,4759.48,book
193,2016-7-21,5774.27,whoozit
194,2015-11-30,32.77,subscription
195,2019-1-22,8901.21,gadget
196,1996-7-18,5364.74,gizmo
197,2003-7-1,1333.76,thingamabob
198,2013-2-29,5674.87,car
199,1998-6-21,3228.80,thingamabob
200,1996-4-30,3665.11,thingamabob
201,2009-1-10,96.14,whatchamacalit
202,2002-7-19,8781.49,gadget
203,2010-9-12,6321.54,whatsit
204,2025-11-12,599.61,thingamabob
205,1995-11-11,8300.82,whatchamacalit
206,2010-10-22,9624.29,thingy
207,2006-4-11,147.51,phone
208,2000-1-18,8648.65,gadget
209,2011-9-27,6873.87,whoozit
210,1999-9-14,4065.43,whatsit
211,2014-10-27,2853.82,doohickey
212,2020-5-18,8603.0,whoozit
213,1999-4-4,7226.8,gadget
214,2021-7-26,5049.57,whoozit
215,2005-1-8,2660.93,whatsit
216,2002-1-10,4480.74,thingamabob
217,2005-7-19,9610.66,subscription
218,2015-4-15,2477.3,thingy
219,2002-1-7,4858.6,toy
220,1995-11-11,2669.53,thingy
221,1995-10-27,724.67,book
222,2022-2-2,8750.79,book
223,2021-4-10,9822.3,toy
224,2016-10-16,3845.34,gizmo
225,2021-8-20,9753.73,thingy
226,2010-2-21,9822.25,doohickey
227,2008-8-30,2484.7,thingamabob
228,1998-4-11,8716.35,pet
229,2018-2-7,4511.33,book
230,2009-1-1,4030.7,thingamabob
231,1997-10-7,6198.32,doohickey
232,2016-4-29,1147.67,thingy
233,2017-9-26,1870.0,gadget
234,1998-9-4,3528.31,thingy
235,2013-1-14,6408.4,gadget
236,2019-6-12,4733.28,book
237,2002-10-24,9165.15,whoozit
238,1995-3-29,5627.86,book
239,1998-1-30,2072.77,pet
240,2026-4-20,1350.2,pet
241,2000-12-14,5736.23,whoozit
242,1995-2-1,3836.81,thingy
243,2010-4-1,5254.8,thingy
244,2017-2-17,2769.76,subscription
245,1996-7-30,6301.61,whoozit
246,2023-7-12,926.19,subscription
247,1995-7-25,1818.41,thingamabob
248,1995-10-10,8861.4,pet
249,2012-4-8,340.30,gadget
250,1998-8-28,8795.48,gizmo
251,2019-6-16,8667.32,whoozit
252,2005-3-12,8463.79,thingy
253,2008-6-11,4155.45,car
254,2014-4-1,2470.42,gadget
255,2026-10-12,5430.16,whatchamacalit
256,2017-2-7,1455.88,pet
257,2014-5-6,4805.12,gizmo
258,2020-10-18,8029.38,phone
259,1998-1-8,1057.86,book
260,2001-4-24,3105.67,gizmo
261,2024-10-4,7585.96,thingamabob
262,2015-7-7,6751.13,gizmo
263,2000-10-15,8225.44,whatchamacalit
264,2013-8-26,4232.78,book
265,2016-2-26,1222.60,subscription
266,1997-1-6,309.79,phone
267,1996-4-14,1004.34,thingy
268,2002-5-24,3247.78,whoozit
269,2010-9-21,7489.4,thingy
270,2021-7-6,4295.44,whoozit
271,2012-1-7,3701.90,doohickey
272,2021-7-1,8621.52,gadget
273,2003-8-18,4393.21,toy
274,2012-2-4,9899.40,subscription
275,2006-4-15,1323.31,gadget
276,2017-5-13,2842.16,whoozit
277,1996-8-9,4632.63,thingamabob
278,2014-2-22,6033.43,toy
279,2006-3-13,4568.99,whoozit
280,2008-12-20,1413.37,whoozit
281,2016-7-27,3495.68,gizmo
282,2003-12-3,6707.26,subscription
283,2022-3-30,4802.25,phone
284,1999-9-25,2934.10,whatsit
285,2013-10-16,2887.4,phone
286,2019-5-3,969.9,whatsit
287,2018-9-19,6931.65,thingy
288,1998-10-3,8846.84,whatsit
289,1999-8-22,654.26,doohickey
290,2017-10-29,5207.11,pet
291,2003-1-5,599.41,phone
292,2020-7-2,3873.48,whatsit
293,2011-10-5,6895.53,car
294,2023-6-8,123.24,thingy
295,2020-11-12,2655.78,whatsit
296,2021-8-7,719.93,subscription
297,2020-1-18,1435.10,whatsit
298,2000-7-21,7169.39,toy
299,2026-1-5,6301.24,subscription
300,1996-7-26,5083.30,pet
301,2021-12-17,9138.85,doohickey
302,2007-6-28,1778.12,gizmo
303,1996-5-2,4872.93,whatsit
304,2014-10-24,9544.24,book
305,2003-6-17,2245.19,phone
306,2021-12-9,3162.58,whatsit
307,2001-1-28,651.71,whoozit
308,2012-1-2,7360.74,car
309,2007-11-22,1418.1,subscription
310,2011-7-14,3006.85,pet
311,1999-1-26,1673.67,phone
312,1997-4-23,9751.49,toy
313,1998-5-25,9651.48,car
314,2022-11-15,7854.32,car
315,2026-11-22,1937.13,whatchamacalit
316,2003-3-4,2712.54,whatchamacalit
317,2025-4-23,5762.1,whatchamacalit
318,2009-3-10,2486.55,phone
319,2020-10-19,2950.26,thingy
320,2010-1-27,1913.1,doohickey
321,2024-8-7,6609.51,doohickey
322,2001-11-24,4104.82,whatsit
323,2008-4-13,7047.0,whatchamacalit
324,1995-7-8,6738.92,doohickey
325,2013-6-27,9734.83,book
326,2020-8-8,9614.42,car
327,2012-4-14,5405.94,thingamabob
328,2003-5-10,7023.53,book
329,1997-8-14,611.14,gizmo
330,2018-8-30,833.9,doohickey
331,1996-7-9,6185.21,whoozit
332,2001-11-20,8544.68,thingamabob
333,2008-2-4,1162.33,phone
334,2024-2-16,4895.45,phone
335,2001-9-16,730.56,phone
336,1998-12-7,5808.1,pet
337,2006-10-5,8746.99,pet
338,2015-6-8,9694.32,whatchamacalit
339,1996-3-15,8254.33,whatsit
340,2021-5-5,3206.6,doohickey
341,1998-10-9,7279.44,whatsit
342,2016-11-5,6634.2,book
343,2001-9-14,1943.82,book
344,2014-2-20,8079.76,thingamabob
345,2001-8-18,4672.81,whoozit
346,2012-11-18,5525.26,gizmo
347,2024-9-10,1902.32,phone
348,2024-11-14,1757.61,thingamabob
349,2014-6-21,3278.25,gadget
350,2005-2-28,8904.19,subscription
351,1995-12-24,2888.82,phone
352,2008-4-12,7120.58,gizmo
353,2014-3-16,2503.62,whoozit
354,2015-7-23,5596.67,car
355,1996-5-4,7230.19,whoozit
356,1996-8-5,3731.81,subscription
357,2007-12-11,5286.42,whatsit
358,2007-6-27,5818.88,gadget
359,1995-2-17,5907.27,phone
360,2023-5-29,4119.21,whoozit
361,1995-10-9,2611.76,car
362,2014-7-24,2637.72,subscription
363,2003-12-21,3168.20,thingamabob
364,2003-6-28,7231.86,subscription
365,2006-11-19,2741.46,thingy
366,2020-6-23,7073.74,thingamabob
367,2010-9-8,2668.98,toy
368,2007-8-21,7640.74,toy
369,2010-10-5,4343.76,subscription
370,2017-9-25,6665.56,phone
371,2018-4-13,5512.97,subscription
372,2004-5-3,1545.7,doohickey
373,2024-2-19,5196.29,doohickey
374,2004-12-5,9797.89,whatsit
375,2007-8-8,3163.0,car
376,1995-8-29,3124.45,thingy
377,2001-1-10,650.7,toy
378,2004-1-18,593.74,whatchamacalit
379,2024-6-8,627.9,gizmo
380,1996-8-17,7296.47,whatchamacalit
381,2021-5-24,8526.77,book
382,2021-2-3,1679.35,whatchamacalit
383,1998-2-23,7861.8,thingy
384,2025-5-13,7441.54,whatchamacalit
385,1995-9-15,9630.60,doohickey
386,2024-2-1,4630.93,thingamabob
387,2006-9-1,9812.70,whoozit
388,2004-5-4,9138.4,doohickey
389,2001-8-12,5560.45,phone
390,2001-8-26,388.38,subscription
391,2016-10-29,8038.75,gizmo
392,2001-6-12,3474.21,pet
393,2003-1-16,7990.19,thingy
394,2016-9-1,4473.34,pet
395,2025-6-24,9330.54,whatchamacalit
396,2017-5-27,5981.11,whatsit
397,2008-10-8,6112.24,thingy
398,2022-9-29,4281.43,whatsit
399,2004-12-21,9261.69,thingy
400,1997-3-11,9745.78,doohickey
401,2026-5-23,1410.82,thingy
402,2024-2-21,8282.49,phone
403,2024-7-12,1104.98,phone
404,2003-7-20,3763.42,pet
405,2025-2-12,1444.45,thingamabob
406,2018-8-11,9406.11,thingy
407,2006-1-18,3038.81,toy
408,2025-7-16,77.10,book
409,1996-6-30,6837.77,phone
410,2014-1-7,7449.80,gadget
411,2005-8-5,9075.51,phone
412,2020-11-21,5760.38,pet
413,1999-4-16,8129.56,gizmo
414,2012-2-27,7780.67,subscription
415,2014-11-19,1638.53,car
416,2025-4-16,8299.92,whoozit
417,2020-3-17,1683.53,car
418,2022-3-2,6157.35,car
419,2003-1-28,6222.22,whoozit
420,2025-5-26,5430.89,car
421,2004-7-30,6333.49,pet
422,2024-6-2,1974.55,thingamabob
423,2021-9-21,1064.81,whatsit
424,2015-9-3,2987.69,phone
425,2019-12-24,4935.70,doohickey
426,2026-2-17,4720.54,gizmo
427,2009-12-25,7252.72,whoozit
428,2004-3-8,6803.46,car
429,1997-2-13,7515.62,pet
430,2020-8-20,974.43,gadget
431,2018-5-12,7204.38,gizmo
432,2018-12-5,7245.24,car
433,2013-8-20,5190.49,gizmo
434,2023-12-11,1724.99,doohickey
435,2015-4-21,1947.9,whatsit
436,2020-7-30,7405.85,thingy
437,2015-1-16,6535.17,doohickey
438,1999-11-7,2335.37,thingamabob
439,2005-6-8,129.73,whatchamacalit
440,1998-12-13,8529.83,phone
441,2001-11-26,591.41,pet
442,1996-8-25,9947.18,phone
443,2009-6-9,4182.24,gizmo
444,2015-3-11,8723.96,thingamabob
445,1999-7-25,3175.44,doohickey
446,2014-9-3,5626.41,toy
447,2012-10-8,1577.25,gizmo
448,2004-8-28,3499.24,doohickey
449,2008-7-29,5687.45,car
450,2015-3-15,1071.47,car
451,1997-5-1,1600.26,phone
452,2001-12-12,9208.37,toy
453,2012-9-22,8084.44,doohickey
454,2007-10-5,2162.24,gizmo
455,2001-10-5,575.19,toy
456,2018-8-23,2923.12,subscription
457,2003-10-3,205.44,car
458,2005-11-7,4187.82,gadget
459,1997-11-9,959.30,subscription
460,2007-9-26,4820.0,pet
461,2001-3-5,8127.26,gadget
462,2009-2-15,6022.47,gizmo
463,2007-8-14,2251.76,thingamabob
464,2003-4-17,1615.34,gadget
465,1998-6-21,4729.94,car
466,2000-12-23,3085.87,gadget
467,2008-8-22,4135.32,car
468,2003-6-12,2110.48,doohickey
469,2016-3-21,6149.90,car
470,2013-10-15,1366.79,subscription
471,1999-2-25,4789.98,whoozit
472,2011-7-25,8407.75,subscription
473,2012-6-23,8304.28,book
474,2007-3-29,7333.69,whoozit
475,2012-6-23,9793.42,car
476,2024-9-6,8837.60,gadget
477,2001-7-12,162.90,thingy
478,2023-6-28,1028.83,whoozit
479,2012-3-26,9562.78,pet
480,2008-6-12,1168.78,thingamabob
481,2023-6-3,2944.14,doohickey
482,1995-1-29,2146.99,toy
483,2008-11-7,5728.3,gizmo
484,2015-6-24,7134.57,whatchamacalit
485,2009-9-27,6933.28,book
486,2002-5-21,1410.90,subscription
487,1996-2-3,9420.80,gadget
488,2014-8-26,1857.54,whatsit
489,2009-1-5,64.33,gadget
490,2006-8-18,2046.91,book
491,2023-6-10,6853.70,gizmo
492,2006-3-18,4202.25,car
493,2024-12-11,4997.41,thingy
494,2000-8-3,8656.42,book
495,2002-3-27,152.38,car
496,2000-5-15,6619.77,toy
497,2011-4-30,3817.6,thingy
498,2013-9-14,3306.29,phone
499,1995-3-9,3872.76,doohickey
500,2013-8-7,5550.19,pet
501,2014-2-16,2078.16,phone
502,2010-12-2,1119.21,whoozit
503,2023-10-6,99.34,thingy
504,2025-8-19,5915.23,whatchamacalit
505,2002-9-15,6347.34,subscription
506,1997-7-9,190.58,whoozit
507,2009-8-28,7603.47,subscription
508,1996-12-25,5775.77,thingamabob
509,2010-1-30,1929.93,whatchamacalit
510,2011-1-2,3120.51,thingy
511,2009-12-30,2942.93,whoozit
512,2010-8-27,9694.96,doohickey
513,2017-6-29,9965.1,book
514,2018-10-29,9976.10,whoozit
515,1997-2-17,3968.22,whoozit
516,2010-3-4,1874.0,phone
517,1995-1-3,5575.0,thingamabob
518,1999-8-20,4988.87,pet
519,2021-5-7,8650.52,gizmo
520,2004-5-25,2607.1,car
521,2013-1-28,1223.85,subscription
522,1998-10-21,1771.11,doohickey
523,2013-9-25,4651.8,subscription
524,2021-8-7,4103.46,thingamabob
525,2013-10-8,1988.79,book
526,2001-4-24,4399.65,gadget
527,2009-8-26,7591.52,pet
528,2023-3-3,4252.3,pet
529,2013-6-12,1920.25,book
530,2015-8-4,4114.7,whatchamacalit
531,2001-4-28,8415.43,gizmo
532,2009-7-20,9367.97,thingamabob
533,2025-5-4,3160.36,book
534,1996-12-25,3995.56,doohickey
535,2021-4-21,2811.2,gizmo
536,2003-12-18,9469.30,whatsit
537,2006-6-4,2005.5,thingy
538,2012-3-17,6370.80,book
539,2015-7-22,8088.99,gizmo
540,2026-1-22,2161.37,gizmo
541,2016-3-26,8596.89,book
542,2001-3-11,298.72,whatsit
543,2002-8-9,5469.63,whatchamacalit
544,2022-6-22,3661.67,book
545,2015-6-9,9407.93,pet
546,2023-10-21,8909.85,toy
547,2022-6-14,8205.89,pet
548,1999-8-6,8032.93,subscription
549,2008-6-12,4224.39,whatsit
550,1995-11-18,8911.74,car
551,1998-1-13,8449.8,subscription
552,1995-7-18,8169.85,whatchamacalit
553,2009-10-22,1774.87,whatchamacalit
554,2004-2-2,7078.66,subscription
555,2003-6-4,8326.15,subscription
556,1998-4-11,4603.0,whatchamacalit
557,2009-11-20,714.35,pet
558,2024-11-21,1007.39,pet
559,2005-12-3,3121.0,doohickey
560,2002-4-19,672.73,whatchamacalit
561,2019-1-24,5124.30,whatsit
562,2021-12-20,3963.5,thingy
563,2018-12-9,7009.13,whatchamacalit
564,2024-9-19,5113.24,doohickey
565,2022-11-4,6215.63,whatchamacalit
566,2008-1-18,6111.19,car
567,2004-11-18,4278.48,book
568,2016-7-28,5633.97,subscription
569,1997-4-10,4412.22,gadget
570,2013-3-7,6934.46,pet
571,2023-8-1,1448.53,whoozit
572,2009-12-30,9512.7,doohickey
573,2021-6-1,8502.33,thingy
574,2007-1-21,6163.71,pet
575,2024-6-13,8234.80,whatsit
576,2004-4-3,9788.62,thingamabob
577,2013-3-6,1017.8,toy
578,2001-3-28,2985.45,whatsit
579,2007-5-3,7777.31,whatchamacalit
580,2004-5-12,8090.77,whatsit
581,2026-7-22,1543.91,doohickey
582,2013-7-6,5881.73,toy
583,2008-9-5,9077.88,book
584,2012-7-20,7663.8,subscription
585,2001-12-19,2130.59,thingy
586,2013-7-14,7859.7,whatchamacalit
587,2007-8-29,7041.4,phone
588,2009-7-4,2643.69,whatsit
589,2016-2-13,1473.19,car
590,2005-11-9,4407.3,phone
591,1996-10-5,8103.2,whoozit
592,2015-1-9,2141.0,whatchamacalit
593,1998-2-12,7067.23,phone
594,2026-2-27,3967.41,whatchamacalit
595,1997-4-13,1823.29,toy
596,2012-11-15,182.18,pet
597,1995-12-12,6986.69,gizmo
598,1999-2-24,3236.24,pet
599,2009-5-12,1401.29,gizmo
600,1999-12-10,5062.55,gizmo
601,2003-1-23,5493.83,whoozit
602,2012-11-16,2090.5,car
603,2002-10-30,8544.51,whatsit
604,2006-2-7,4176.66,doohickey
605,2004-1-19,9143.84,whatchamacalit
606,2022-10-28,5450.12,whatchamacalit
607,2003-8-22,603.15,subscription
608,2011-5-3,2864.68,whatchamacalit
609,2008-1-7,2561.78,car
610,2009-7-22,1876.64,whatsit
611,2025-6-23,419.78,phone
612,2011-6-21,8341.35,thingamabob
613,2026-3-10,5589.50,gadget
614,2015-12-12,1223.96,whatsit
615,1996-4-24,1805.87,gadget
616,2016-11-25,2260.69,gadget
617,1998-4-29,5959.26,pet
618,2025-6-22,6120.44,gizmo
619,2012-3-6,6086.14,whatsit
620,2009-6-1,7961.13,doohickey
621,2024-3-19,4190.37,subscription
622,2002-9-12,4629.52,gadget
623,2010-8-29,7647.4,gadget
624,2011-2-1,962.80,whoozit
625,1995-9-7,9880.13,gizmo
626,2013-9-13,3839.4,car
627,2005-3-6,8889.82,whatchamacalit
628,2022-3-5,3753.13,whatsit
629,2010-7-1,1075.70,gadget
630,2011-6-13,6734.95,car
631,2002-12-4,7556.95,gizmo
632,2018-10-20,8434.6,gadget
633,2006-7-12,898.91,gadget
634,2025-9-6,7129.88,doohickey
635,2019-3-10,1832.0,whatchamacalit
636,1998-3-12,3267.40,whatsit
637,2010-7-9,8106.91,phone
638,2023-4-19,9972.26,whatsit
639,2021-3-14,1159.8,gadget
640,2005-1-17,1689.23,phone
641,2022-2-24,768.36,thingamabob
642,2016-12-14,6823.3,thingy
643,2008-11-6,3197.50,thingy
644,2006-2-8,4833.32,doohickey
645,2010-8-27,4745.48,subscription
646,2003-12-29,8819.88,whatchamacalit
647,2024-4-27,9853.34,whatchamacalit
648,2005-11-2,1129.1,subscription
649,2013-5-13,1128.12,whatchamacalit
650,1999-6-19,1922.86,whatsit
651,2004-4-25,7820.94,toy
652,2009-12-29,9032.7,thingy
653,2013-10-30,9351.76,book
654,2019-10-2,1753.67,subscription
655,1999-4-28,1541.58,thingamabob
656,2017-12-15,1417.25,pet
657,2000-2-10,5123.0,gizmo
658,2000-4-16,7828.87,car
659,1996-12-17,9040.91,car
660,2014-5-20,2725.88,gizmo
661,2013-12-30,4881.8,thingamabob
662,2022-4-26,9495.3,toy
663,1997-8-23,3540.79,whatchamacalit
664,2026-12-27,2388.49,whoozit
665,2003-2-26,941.34,toy
666,2013-12-8,8363.37,book
667,2011-10-24,6305.61,gizmo
668,2026-9-20,605.35,whatchamacalit
669,2020-7-16,4010.75,subscription
670,2017-10-29,4556.53,subscription
671,2012-6-2,8637.46,subscription
672,1996-6-26,5010.48,toy
673,2001-8-21,2265.95,thingamabob
674,2018-7-17,6570.45,pet
675,2026-10-28,3444.39,gizmo
676,2021-6-16,9300.45,gizmo
677,2002-5-4,8657.34,thingamabob
678,2006-5-17,7054.56,thingy
679,2011-3-20,9326.81,thingy
680,1999-4-10,7369.7,whatchamacalit
681,2019-12-19,633.19,gadget
682,2023-1-24,9313.69,whoozit
683,1995-6-17,2602.87,phone
684,2018-2-26,9003.71,phone
685,2002-8-10,8942.87,thingamabob
686,2011-6-9,1836.50,toy
687,1995-1-11,5199.10,toy
688,2016-4-23,5701.2,whatchamacalit
689,2005-9-4,4723.61,thingy
690,2015-2-1,661.20,gizmo
691,1996-7-30,8847.94,gadget
692,1999-6-5,7654.4,pet
693,2014-5-8,6536.36,gadget
694,2025-8-22,1877.99,toy
695,2020-2-17,8502.72,car
696,1997-4-1,5467.23,gadget
697,2003-4-22,1536.74,gizmo
698,2025-5-1,9062.44,gizmo
699,2001-8-11,427.31,toy
700,2007-1-7,2651.71,subscription
701,2004-4-28,7442.15,toy
702,2018-1-16,2977.69,gadget
703,2019-8-17,2859.53,book
704,2023-4-22,7459.86,whatchamacalit
705,2007-9-6,4512.39,pet
706,2008-3-12,3304.29,thingamabob
707,1996-3-19,9701.96,pet
708,2020-9-24,5106.3,phone
709,2007-6-29,9179.60,gizmo
710,2025-6-14,4743.3,toy
711,2010-6-6,156.86,phone
712,2015-10-14,3945.91,gadget
713,2014-12-10,3542.13,car
714,2006-1-11,2269.95,car
715,2021-4-3,9736.14,subscription
716,2026-1-19,1635.11,whatchamacalit
717,2017-5-21,7387.73,subscription
718,1997-6-30,2857.60,gadget
719,2005-5-28,590.81,thingy
720,2024-12-6,9865.61,pet
721,2001-6-27,1911.33,whatchamacalit
722,2015-8-30,3472.9,phone
723,2005-9-21,1557.25,gizmo
724,2021-4-21,8694.38,book
725,2022-7-8,6844.4,subscription
726,2004-5-19,7641.49,book
727,2010-12-10,888.17,toy
728,2011-1-21,4049.32,whoozit
729,2017-5-1,5138.30,whoozit
730,2014-5-24,5394.80,pet
731,2001-10-22,7071.27,thingamabob
732,2007-2-6,4446.20,subscription
733,2019-1-20,1896.31,pet
734,2026-10-6,3902.22,whatchamacalit
735,1998-6-2,5677.70,subscription
736,2004-6-6,5487.32,thingamabob
737,2012-9-15,6744.5,thingamabob
738,2026-9-30,8596.84,whoozit
739,1998-3-14,2656.14,whoozit
740,1999-3-11,3176.14,whatchamacalit
741,2010-8-25,1299.69,book
742,2006-3-13,7077.65,whatchamacalit
743,2020-12-27,7032.96,pet
744,2015-7-1,9633.95,toy
745,2015-7-23,5930.10,car
746,2004-4-1,633.64,book
747,2004-4-13,8401.61,pet
748,2013-2-29,7234.45,toy
749,2023-3-26,2483.69,gizmo
750,2005-5-21,653.46,whatsit
751,2007-7-25,7180.54,whatchamacalit
752,2006-6-12,9749.74,pet
753,2000-5-29,2160.95,toy
754,2019-9-22,9748.64,gizmo
755,2020-3-2,8027.4,phone
756,2004-6-4,1527.15,gadget
757,2006-5-5,218.39,gizmo
758,2012-5-6,9889.68,thingamabob
759,2006-7-26,9369.89,phone
760,1996-9-8,8286.89,book
761,2022-10-12,1676.59,car
762,2012-3-25,2358.31,whatchamacalit
763,2004-12-15,4460.72,whoozit
764,2020-10-11,5549.34,thingamabob
765,2007-12-21,4709.69,pet
766,2010-4-29,6822.72,gadget
767,1999-7-23,1904.42,book
768,2001-2-10,3307.69,book
